0,0,0,0,20.457063275706243,33.81326780589225
1,0,0,0,23.011817294002142,33.51706588623793
2,0,0,0,26.20005570444161,33.14071185832575
3,0,0,0,22.4183935884122,33.62676261509492
4,0,391,391,26.906675974007463,33.017463732453976
5,1,1,1,29.523283024414894,33.038511840266295
6,1,1,1,29.799420655656675,32.95564201299844
7,1,1,1,24.060103097976345,33.238664269373494
8,1,327,327,20.39093879695837,34.21654964257398
9,1,1,1,27.484083184451393,33.088956886280165
10,2,2,2,25.84883630604117,33.145074798232905
11,2,2,2,31.641151180310487,32.84812775075401
12,2,2,2,47.94058637435867,32.71169198692266
13,2,2,2,33.10667021750431,32.81523087609705
14,2,2,2,32.20105367647973,32.818702922984365
15,3,2,2,21.487701421647944,33.356693151532426
16,3,3,3,30.976664566326214,32.9327056723936
17,3,3,3,24.835791622403363,33.26818504531769
18,3,3,390,30.73290797698089,32.8837219900456
19,3,3,3,21.946044089936265,33.31693890652883
20,4,4,4,23.01927235882838,33.22317865580814
21,4,6,6,46.39788087926637,32.71582859692428
22,4,4,4,22.628038554825757,33.25438311956911
23,4,4,4,22.219014878043758,33.486428484822774
24,4,6,4,25.468398164745103,33.17023793887635
25,5,5,5,29.217386723146586,32.91524644172914
26,5,5,5,34.86455189466976,32.773889121931326
27,5,5,5,26.563870414682743,32.96244379250251
28,5,5,5,26.563950205671112,33.15635533603161
29,5,5,5,24.9175338373827,33.150504357808686
30,6,6,6,28.697243693759013,33.00357057019572
31,6,6,6,25.605244712921266,33.14943455591648
32,6,6,6,37.86442844975387,32.75486840458623
33,6,6,6,49.9533137026628,32.715243754699316
34,6,6,6,23.276868444521686,33.58359597767957
35,7,7,8,26.745427365876754,33.14037270219249
36,7,7,90,20.40403146101927,34.366073748914815
37,7,7,7,24.856832040734943,33.32668141919747
38,7,7,7,22.483096386635548,33.68395283319576
39,7,7,7,25.660152016597625,33.22604320288566
40,8,8,8,23.36214103123193,33.39961719734036
41,8,960,121,20.25759673664858,33.93185421141046
42,8,8,8,24.82825489107414,33.291230172189316
43,8,60,60,28.58751284794549,33.106446704035314
44,8,8,8,31.1855710923264,32.927211428860105
45,9,9,9,25.256446745566684,33.64246719864633
46,9,9,9,20.77243324639916,34.36879129197911
47,9,9,9,28.823126541876523,32.97228731867914
48,9,9,9,25.196363678986557,33.135525820795976
49,9,9,9,24.97181434920038,33.125219009790065
50,10,10,10,30.90306236440496,32.886751428049294
51,10,10,10,28.850523284421854,33.147876792117444
52,10,10,10,30.60644049103169,32.96968797811353
53,10,10,10,26.466263410936527,33.13958222216008
54,10,10,10,41.040395324591415,32.734875648790414
55,11,11,11,19.77846267171302,33.83267942659966
56,11,11,11,28.542260228108592,32.92427855288152
57,11,18,18,28.01493598452062,33.03484741294375
58,11,11,11,24.912566805116544,33.26188581700606
59,11,11,11,27.245521297379135,33.01348256463079
60,12,12,12,20.95066019774309,33.77560102378724
61,12,12,12,28.506385443647545,33.164914904966615
62,12,12,12,27.461561173025295,33.32701151332359
63,12,12,12,30.495420684590677,33.07437527533462
64,12,12,12,23.69184508905207,33.26724517037686
65,13,13,13,24.062892600366443,33.38745439039986
66,13,13,13,38.17570702728389,32.781286641088776
67,13,16,16,25.676547703413263,33.29366827332421
68,13,13,13,28.445021085714455,33.05775548344063
69,13,13,13,32.492653508062816,32.863074833351476
70,14,14,14,31.08733314648863,33.056312263447936
71,14,14,14,41.23186990592696,32.73022739342463
72,14,14,14,24.95961951961359,33.09368555882575
73,14,14,14,32.87046948588522,32.84820470598898
74,14,14,14,33.537732353183614,32.91905931504283
75,15,15,15,20.90855983348884,33.78103362131391
76,15,15,15,25.71853170655094,33.40306846713028
77,15,15,15,32.019812038270096,32.880416925019844
78,15,95,380,22.39791831975812,33.410855994909745
79,15,15,15,26.62282861717403,33.19434703397941
80,16,16,16,24.114011986352594,33.434609315852256
81,16,16,16,35.02722595788014,32.78810540771528
82,16,315,40,21.46603921950282,33.64431469858028
83,16,16,16,28.945559902345654,32.94464272938223
84,16,16,16,31.676066818049588,32.87434497216112
85,17,17,17,24.94523404723129,33.2061898731942
86,17,17,17,30.44244453396034,32.89494694670371
87,17,17,17,28.226881485783807,33.04629348093108
88,17,17,17,25.717251751802245,33.336851074463695
89,17,17,17,24.44760621574179,33.26604916250788
90,18,18,18,29.98201580566464,33.008695824436195
91,18,18,18,25.882029605540705,33.15490511587851
92,18,18,18,28.51915309975435,33.155312059208185
93,18,18,18,36.491847109370596,32.80206380102124
94,18,18,18,27.664727508841583,33.13282382991143
95,19,19,19,21.109433120787592,34.42879391028268
96,19,19,19,24.721568256995305,33.46150866835841
97,19,19,19,27.4219285025926,32.99671017251691
98,19,19,19,25.61796746909613,33.23468892606096
99,19,19,19,21.96942552292481,33.56443945974134
100,20,20,20,16.045042375762886,36.39663421113974
101,20,316,13,24.7988966345314,33.35004918359211
102,20,20,20,29.51139099504067,33.083963375547896
103,20,20,360,34.851749366396504,32.781361941359954
104,20,20,20,29.946151729176638,33.043425823092605
105,21,21,21,17.413868912742867,36.20266362252152
106,21,17,17,31.147998922095574,32.88175033118329
107,21,22,22,30.257740730503198,32.95713506350346
108,21,21,21,17.676016420787633,35.83305727380997
109,21,21,22,34.0909361533756,32.972351470113004
110,22,22,22,21.121900868213828,34.510474916466094
111,22,562,562,30.010611666290224,32.93997947843409
112,22,21,21,22.143974068437494,34.90092480559055
113,22,22,22,31.61351229140376,32.9256899536491
114,22,22,22,31.869439790528507,32.84420046129904
115,23,23,23,26.515083911975207,33.28345751624639
116,23,99,99,29.511376657766743,33.03012545318356
117,23,129,127,18.878576210052945,34.41201260605944
118,23,101,101,23.98953550374607,33.270099489302446
119,23,127,127,15.779426738484565,36.00234956971674
120,24,24,24,25.194163373230776,33.30938363927555
121,24,24,24,31.958523219464126,32.89431729814285
122,24,24,24,30.075901203993386,32.92159235869625
123,24,24,24,26.910591445486737,32.962614311096445
124,24,24,24,27.10931392959601,33.08693357817234
125,25,25,25,20.022421998475842,34.114866781244324
126,25,25,25,26.006949443607695,33.19848517417027
127,25,25,25,25.04468543950114,33.26310265010634
128,25,28,28,31.858176662267994,32.83194973331484
129,25,25,25,28.307617808250175,32.92677843853181
130,26,26,62,32.03053796958955,32.89490559090893
131,26,54,54,22.337263696316583,33.82212187842405
132,26,28,26,37.018296433863874,32.759653838920045
133,26,26,26,32.45010666778314,32.908409473109785
134,26,395,26,32.34456863623827,32.90224995442631
135,27,27,27,31.868834083495983,32.84592779747306
136,27,27,27,23.93051667095866,33.68533994706042
137,27,27,27,24.55856628155365,33.428954905967394
138,27,27,27,20.926236648636042,34.09168153037831
139,27,27,27,26.1000461817232,33.214200753838185
140,28,28,28,30.00469941867999,32.93587832530737
141,28,28,28,33.90990952966268,32.79292137465693
142,28,28,28,26.48456224721577,33.32657429354737
143,28,26,26,25.900239228206274,33.35430971812984
144,28,25,25,19.929203568826225,34.24350268442875
145,29,26,5,36.17223664176571,32.77589671191641
146,29,29,29,22.051344981474102,34.067989183287864
147,29,29,29,25.715455607541365,33.15125765852573
148,29,29,29,22.77645200106344,33.652739744232136
149,29,29,29,26.691615824109117,33.248467561408695
150,30,32,30,23.665201634636563,33.6550819117934
151,30,30,30,19.724572658949317,34.63221668741399
152,30,30,30,33.103919930748596,33.058417460400264
153,30,30,30,29.60573681215127,33.02919000474018
