0,0,0,621,18.24761123262823,33.284145384889186
1,0,0,389,19.493758714785514,32.986828295072684
2,0,0,391,21.005060237767182,32.68311699856035
3,0,0,850,19.490350317411234,33.143828020106795
4,0,391,389,20.82582875213465,32.53199705677251
5,1,1,125,23.10368609480211,32.73130779582958
6,1,1,391,21.83532936325577,32.52652225906904
7,1,1,562,20.237199602511495,32.78340274008541
8,1,327,32,18.274680099503982,33.66242442872932
9,1,1,712,21.371896831256837,32.643618744192416
10,2,2,525,20.888461882637333,32.6798556478354
11,2,2,801,22.091887216356078,32.4281280398131
12,2,2,4,22.608608816261807,32.292485951452015
13,2,2,147,22.238414060954483,32.38123789822939
14,2,2,801,22.153586354244798,32.38666122463719
15,3,2,3,18.98531834468937,32.93649514028832
16,3,3,2,21.996908542005723,32.486187699201395
17,3,3,2,21.00789571414647,32.891423270610076
18,3,3,107,21.966152538232876,32.45091773462093
19,3,2,391,19.23775198531226,32.89021770786837
20,4,4,2,20.201560189914982,32.86057421630867
21,4,4,65,27.791567249576964,32.58561015505465
22,4,4,3,22.13561636335224,33.20049246918793
23,4,4,327,19.352426363880298,33.02715170950117
24,4,3,6,20.717176244929707,32.72348462886374
25,5,5,107,24.44057493013215,32.720510172167316
26,5,5,50,21.872705412834286,32.296583645306946
27,5,5,996,20.79761141600004,32.511371233154776
28,5,5,397,21.07525796160035,32.70640937454441
29,5,5,390,20.545951244320033,32.705855494691114
30,6,6,5,21.630053972783525,32.55621185039947
31,6,6,669,20.862512137598262,32.70024855267963
32,6,6,5,22.486945451986664,32.33441328277691
33,6,6,109,22.613220623699863,32.298208872395755
34,6,6,842,19.857709836280414,33.088764860570926
35,7,8,7,21.15819415865809,32.693367421266586
36,7,7,256,18.824125457736834,33.957663325132195
37,7,7,8,20.211465770652946,32.80509128496099
38,7,7,8,19.485799048284445,33.18287097518077
39,7,7,8,20.83422512817223,32.76584365589005
40,8,8,7,19.940484890492364,32.92620416057343
41,8,7,216,18.218765416745377,33.42817246482837
42,8,8,894,20.538668344778856,32.833492595379134
43,8,8,314,21.796046164901384,32.67883809032155
44,8,8,7,22.034100878247344,32.49223375332758
45,9,9,128,21.057716378798567,33.204927543649234
46,9,9,138,18.521719604834544,33.794506075316924
47,9,9,356,21.708044377285674,32.5290920246165
48,9,9,138,20.676729166114228,32.69012325827627
49,9,9,189,20.588466149662814,32.66928365713792
50,10,10,298,21.5536289015885,32.40051043307675
51,10,10,99,21.65164239523119,32.69488532818003
52,10,10,388,21.959486945024,32.527937704132526
53,10,10,18,21.400113806732485,32.73421659431093
54,10,10,58,22.55455571768119,32.31195148379091
55,11,11,815,17.93280071039235,33.33091526953854
56,11,11,307,21.60404946311537,32.49192772832704
57,11,11,50,21.488430976140577,32.59339946668946
58,11,11,13,21.568678026822646,32.94791581786076
59,11,11,145,21.307588961620954,32.57578584739294
60,12,12,10,18.682720812018335,33.293325863834916
61,12,12,94,21.588994196538298,32.709582227986516
62,12,12,86,22.50015889379074,33.00631099791355
63,12,12,82,22.45434859500461,32.67693104646187
64,12,12,124,20.100590475256656,32.80844760523089
65,13,13,17,20.196642713224605,32.91192719315716
66,13,13,15,22.4952549383313,32.3557906258761
67,13,13,311,21.153780308056408,32.878729773969006
68,13,13,20,21.588151294231057,32.618185447382416
69,13,13,145,22.174411352772868,32.42741622413806
70,14,14,17,22.006179259666734,32.617098644980956
71,14,14,141,24.45534513080046,32.45723177409631
72,14,14,80,20.23237665683603,32.59971679401469
73,14,14,17,22.215517806604733,32.41564266643326
74,14,14,737,22.26528332868057,32.48132620290819
75,15,15,10,18.635575629979478,33.28266478518269
76,15,15,42,20.844260717942653,32.92497304156477
77,15,15,307,22.133056084938435,32.44360679442678
78,15,15,387,19.57088085513447,32.968617730507106
79,15,15,22,21.17637948773716,32.75266276593908
80,16,16,56,20.23714320490573,32.95095198120336
81,16,16,70,22.363587563129638,32.36065327602002
82,16,16,40,18.950255356000106,33.15882742019758
83,16,19,16,21.709535623129938,32.52521533854051
84,16,16,19,22.096372444158746,32.442417299823305
85,17,17,306,20.5885126965666,32.74930927301583
86,17,17,85,21.93662185412797,32.46138415804555
87,17,17,84,21.998681188696793,32.651738661954305
88,17,17,84,21.179776020283484,32.91506837503323
89,17,17,695,20.40520126643994,32.806860543800774
90,18,18,20,21.85222184328829,32.567766391833125
91,18,18,143,20.89643604787006,32.70372312761181
92,18,18,58,21.5923995071024,32.710378634757205
93,18,18,19,22.43429243738769,32.37550680491491
94,18,18,80,21.39655925405347,32.681246507976056
95,19,19,20,18.71938147589056,33.850100891349925
96,19,19,850,20.48033764550684,32.977996495649194
97,19,19,872,21.34544597393846,32.557631084548866
98,19,19,13,20.807785933097467,32.76115260697175
99,19,19,55,19.246091369147912,33.0884333401875
100,20,20,18,15.627785638599569,36.0266821107067
101,20,13,20,21.13438862866305,32.97920157743134
102,20,20,85,25.237181679269767,32.927750619202655
103,20,20,360,22.35827572806815,32.35540188375242
104,20,20,85,21.85891266446266,32.59797750923905
105,21,21,99,16.180812127955488,35.37942539491055
106,21,18,303,23.26960580577314,32.56369036185154
107,21,22,133,21.90983259846493,32.518767894912884
108,21,21,94,16.400043018090905,35.07600971597316
109,21,21,77,22.30189541314475,32.54785797744537
110,22,22,21,18.602410892822192,33.8650436735891
111,22,815,884,21.871828278231614,32.50512521737902
112,22,23,22,19.268339015423393,34.262951559042286
113,22,22,21,23.142504634637948,32.59412293770488
114,22,22,562,22.1107677211985,32.39953078208695
115,23,23,8,21.093864915026955,32.82069746165794
116,23,23,390,21.791144188438775,32.57788970914969
117,23,127,129,17.278793393399713,33.8636730427166
118,23,23,101,21.70157724981738,33.02741310609761
119,23,23,144,14.963443225923612,35.35017542085778
120,24,24,383,20.661368218181266,32.85062510814423
121,24,24,145,24.555416139207644,32.664132644410984
122,24,24,988,21.8973828304034,32.499049516817294
123,24,24,22,21.361481571877555,32.55360596706653
124,24,24,81,21.265581491418754,32.638704130623005
125,25,119,39,18.11390559322286,33.59123260351738
126,25,25,28,20.942489047462438,32.74631565528809
127,25,25,28,20.605149287937678,32.803915714922745
128,25,25,28,22.12799928149813,32.416200867087
129,25,25,28,21.603142703519932,32.5009645431816
130,26,26,394,21.678923825873483,32.406372746522145
131,26,26,25,19.619633360539922,33.35445118770569
132,26,26,28,22.97091940570638,32.381342002947086
133,26,26,71,21.704789252646172,32.42851096532435
134,26,26,330,22.16463804834919,32.469732550782865
135,27,27,26,22.125654406768515,32.42431256829401
136,27,27,125,20.154416066109935,33.18320425946827
137,27,27,7,20.42210461576041,32.95493860956722
138,27,27,1,18.619482226268744,33.55129803054224
139,27,27,327,20.971517825411652,32.755390429847445
140,28,28,25,21.885722093699314,32.50455412015733
141,28,28,25,23.84321041123272,32.498370469681134
142,28,28,26,20.710398977752792,32.80727209144637
143,28,26,28,20.900165443081804,32.885932824416216
144,28,25,28,17.80313198019553,33.63395493536612
145,29,29,103,23.551603238592627,32.454558251388704
146,29,29,1,19.9473796643979,33.68981048306226
147,29,29,931,20.850021444210004,32.6969794907386
148,29,29,341,19.345234441280653,33.0972798048188
149,29,29,329,21.12409538641367,32.798230410276176
150,30,30,32,20.046965332097354,33.156338342544615
151,30,30,32,17.862978405520654,34.03106906836073
152,30,30,31,22.22176384885472,32.6215824764778
153,30,30,32,21.376063689371012,32.538833831542895
154,30,30,307,17.18869549635436,34.39875457872068
155,31,31,30,22.162257202158354,32.40718188698396
156,31,119,112,22.63296416852107,33.09786529224781
157,31,31,46,21.53908982567186,32.904179138756774
158,31,31,30,21.672209691158418,32.555063958229255
159,31,31,30,19.349785874126336,33.22866533766961
160,32,42,39,21.82566080371689,32.68580600934459
161,32,30,32,22.031322835715002,32.25962464717397
