0,0,0,758,46.06947914218718
1,0,0,391,50.634239770948994
2,0,0,390,52.595978873831086
3,1,1,393,98.50700391006987
4,1,1,794,35.60890875156493
5,1,1,1,69.93182325046327
6,2,2,149,55.27198415528224
7,2,2,5,75.18955881631872
8,2,2,3,61.79630067961252
9,2,2,879,65.28773210939202
10,2,2,360,42.766047378725304
11,3,3,33,27.62054648864875
12,3,983,983,68.9395591218589
13,3,3,4,32.413910443042155
14,4,391,391,54.01620079700829
15,4,4,3,43.30906370160031
16,4,4,3,64.84999645806984
17,4,6,983,40.14212871137419
18,4,4,2,29.719918613112256
19,5,5,5,40.87272494160158
20,5,3,3,38.66212785010565
21,5,973,973,174.1586778905573
22,6,6,5,35.33669389236313
23,6,6,5,39.223105982570814
24,6,6,971,35.683496320069736
25,7,7,80,61.557856695835945
26,7,8,8,65.45961105024983
27,7,8,8,54.85602189789596
28,8,8,7,51.23089353866251
29,8,8,87,54.26453191949577
30,8,8,7,54.70995214896846
31,9,9,23,46.43888179473738
32,9,9,334,46.288091729343954
33,9,9,955,63.26430629066598
34,10,10,16,137.17098728213796
35,10,10,11,36.41504482278435
36,10,10,58,44.992705814374524
37,10,13,13,55.42722256630816
38,11,11,11,46.44191324256524
39,11,11,784,47.21010765632292
40,11,11,10,66.41714567572988
41,11,11,11,52.60295320038656
42,12,12,898,49.09257970244258
43,12,12,92,81.79587812182754
44,12,12,16,42.29871911195825
45,13,13,10,39.43882069684899
46,13,13,85,34.09404133355454
47,13,13,716,72.2907522662001
48,13,13,17,33.07151275993639
49,14,14,95,43.86043974022708
50,14,14,562,59.11635194116094
51,14,23,22,36.705296579088774
52,14,14,14,60.59602169880114
53,15,15,10,38.35824907768207
54,15,15,13,28.512667839511085
55,15,15,912,46.14496248443905
56,16,16,16,51.774353611131446
57,16,16,17,37.63777145018439
58,16,16,16,38.32357200020798
59,17,17,13,42.66734231516387
60,17,17,17,54.867226181202376
61,17,17,14,53.31476744046225
62,18,18,18,44.120704088851774
63,18,18,18,41.92727838645273
64,19,19,92,81.02117501116957
65,19,19,94,49.27312256837835
66,19,19,85,45.06012441986445
67,19,19,18,33.22669692813798
68,20,20,137,40.888789964436256
69,20,20,17,59.64232788282299
70,20,20,975,45.92265448861019
71,21,21,203,31.381380007275773
72,21,21,22,42.26048497929495
73,21,21,146,34.54071611866463
74,21,21,146,35.95700057528991
75,22,22,23,58.025634757544225
76,22,22,93,75.58722559852134
77,22,22,138,30.586032577083568
78,23,23,947,59.781168333690864
79,23,23,21,45.093225090852634
80,23,23,116,42.67882071615832
81,24,24,307,42.47489212770494
82,24,24,87,82.06576995505759
83,24,24,83,38.28432661838583
84,24,24,982,45.83179350048548
85,25,25,79,28.414746120443407
86,25,25,25,51.45148604712788
87,25,25,25,43.66948567172817
88,26,27,27,65.54270711928245
89,26,26,390,38.182367784114696
90,26,26,28,53.6386547423788
91,26,26,310,71.80872187887257
92,27,27,26,44.2941161963209
93,27,27,26,46.63729154090547
94,27,26,26,34.09193571512904
95,27,26,26,67.13368478944207
96,28,28,25,42.08026190698407
97,28,28,25,36.746944718733374
98,28,28,124,78.49893710088969
99,28,28,28,38.834728601938686
100,29,29,359,49.072711181657546
101,29,29,39,92.30683746581882
102,30,30,31,49.55353003973012
103,30,31,31,29.99461128149351
104,30,30,32,56.220863056630044
105,31,31,397,38.040681515178704
106,31,31,32,44.253099872558195
107,31,31,46,55.363577924999866
108,31,31,31,52.31492420030938
109,32,32,32,46.12882510562978
110,32,26,58,60.647595998815866
111,32,306,310,36.074682022796914
112,32,319,34,26.39370265456567
113,32,32,30,33.12542837178466
114,33,33,109,45.70246784598314
115,33,33,36,56.408457240605806
116,33,33,36,55.058154974251096
117,34,34,110,30.051471959817327
118,34,35,363,59.59468308719139
119,34,34,330,52.75686991303437
120,35,997,997,35.44331649986723
121,35,37,37,162.84772752841045
122,35,35,36,32.76079010440752
123,35,35,36,32.26098920097225
124,36,37,37,53.74281373623019
125,36,36,36,42.79714050374026
126,36,37,37,38.79099518684568
127,36,34,34,55.38336999063773
128,37,37,35,46.17038630885427
129,37,37,37,63.80672060487447
130,38,38,44,28.766283194849034
131,38,38,6,27.602818488754554
132,38,56,56,57.51165078535322
133,38,38,33,140.25509363417243
134,39,39,42,42.473080228817395
135,39,39,39,57.25454500606513
136,39,46,40,40.54615571253365
137,40,46,46,53.18962340491896
138,40,40,47,38.76357855546687
139,40,40,39,67.68949116160113
140,40,40,46,59.03319736087177
141,41,41,44,28.758401580281465
142,41,41,44,37.6716421429142
143,41,42,42,44.46460757997775
144,42,53,53,51.43751011496085
145,42,44,44,60.29219414452365
146,42,42,42,47.49388269759241
147,42,42,42,41.895726966736035
148,43,43,42,57.479595635984694
149,43,43,716,42.41935242799315
150,43,43,42,36.66714279424191
151,44,41,41,56.288751429875354
152,44,44,60,42.879617947065825
153,44,44,329,39.54241029585358
154,45,45,288,48.40258352879987
155,45,45,777,54.1959049236018
156,45,45,38,50.687227534955944
157,46,40,43,99.47039431255062
158,46,39,39,62.570534492683606
159,47,47,46,34.273821942559586
160,47,46,955,42.392957293596055
161,47,47,88,35.398262548111575
