0,0,0,0,0,0,522,0,0,0,0
1,0,0,0,0,0,389,0,0,0,0
2,0,0,0,0,0,391,0,0,0,0
3,0,0,0,0,0,955,0,0,0,0
4,389,389,391,391,391,646,391,391,391,391
5,397,29,1,1,1,377,1,1,1,1
6,1,1,1,1,1,32,1,1,1,1
7,1,1,1,1,1,371,1,1,1,1
8,1,1,32,32,327,643,1,1,327,327
9,1,1,1,1,1,301,1,1,1,1
10,2,2,2,2,2,525,2,2,2,2
11,2,2,2,2,2,801,2,2,2,2
12,2,2,2,2,2,3,2,2,2,2
13,2,2,2,2,2,801,2,2,2,2
14,2,2,2,2,2,146,2,2,2,2
15,2,2,3,2,2,4,2,2,2,2
16,3,3,3,3,3,2,3,3,3,3
17,3,3,3,3,3,2,3,3,3,3
18,3,4,4,4,3,937,2,4,3,3
19,3,3,3,3,3,2,3,3,2,2
20,4,4,4,4,4,3,4,4,4,4
21,3,3,4,4,6,913,4,4,4,65
22,4,4,4,4,4,65,4,4,4,4
23,4,4,4,4,4,107,4,4,4,4
24,3,3,3,3,6,797,3,3,3,3
25,5,5,5,5,5,562,5,5,5,5
26,5,5,5,5,5,49,5,5,5,5
27,5,5,5,5,5,996,5,5,5,5
28,5,5,5,5,5,390,5,5,5,5
29,5,5,5,5,5,123,5,5,5,5
30,6,6,6,6,6,913,6,6,6,6
31,6,6,6,6,6,562,6,6,6,6
32,6,6,6,6,6,5,6,6,6,6
33,6,344,6,6,6,65,6,6,6,6
34,6,6,6,6,6,801,6,6,6,6
35,8,8,7,7,7,106,8,8,8,8
36,7,7,7,7,7,90,7,7,7,7
37,7,7,7,7,7,8,7,7,7,7
38,7,7,7,7,7,8,7,7,7,7
39,7,7,7,7,7,8,7,7,7,7
40,8,8,8,8,8,7,8,8,8,8
41,7,7,7,7,960,121,8,8,7,7
42,8,8,8,8,8,840,8,8,8,8
43,85,85,8,8,60,599,8,8,8,8
44,8,8,8,8,8,7,8,8,8,8
45,9,9,9,9,9,522,9,9,9,9
46,9,9,9,9,9,138,9,9,9,9
47,9,9,9,9,9,279,9,9,9,9
48,9,9,9,9,9,365,9,9,9,9
49,9,9,9,9,9,360,9,9,9,9
50,10,10,10,10,10,120,10,10,10,10
51,10,10,10,10,10,162,10,10,10,10
52,10,10,10,10,10,40,10,10,10,10
53,10,10,10,10,10,89,10,10,10,10
54,10,10,10,10,10,381,10,10,10,10
55,11,11,11,11,11,948,11,11,11,11
56,11,11,11,11,11,11,11,11,11,11
57,11,11,11,11,18,304,11,11,11,11
58,11,11,11,11,11,371,11,11,11,11
59,11,97,11,11,11,97,11,11,11,11
60,12,12,12,12,12,11,12,12,12,12
61,12,12,12,12,12,92,12,12,12,12
62,12,12,12,12,12,42,12,12,12,12
63,12,12,12,12,12,13,12,12,12,12
64,12,12,12,12,12,312,12,12,12,12
65,13,13,13,13,13,20,13,13,13,13
66,13,13,13,13,13,330,13,13,13,13
67,13,13,13,13,16,57,13,13,13,13
68,13,13,13,13,13,137,13,13,13,13
69,13,13,13,13,13,137,13,13,13,13
70,14,14,14,14,14,131,14,14,14,14
71,14,14,14,14,14,17,14,14,14,14
72,14,14,14,14,14,17,14,14,14,14
73,14,14,14,14,14,17,14,14,14,14
74,14,14,14,14,14,319,14,14,14,14
75,15,15,15,15,15,13,15,15,15,15
76,15,15,15,15,15,336,15,15,15,15
77,15,15,15,15,15,91,15,15,15,15
78,387,380,15,15,95,380,15,15,15,15
79,15,15,15,15,15,18,15,15,15,15
80,16,16,16,16,16,96,16,16,16,16
81,16,16,16,16,16,94,16,16,16,16
82,16,16,16,87,315,596,16,16,16,85
83,16,16,16,16,16,19,16,16,19,19
84,16,16,16,16,16,19,16,16,16,16
85,17,17,17,17,17,13,17,17,17,17
86,17,17,17,17,17,751,17,17,17,17
87,17,17,17,17,17,428,17,17,17,17
88,17,17,17,17,17,42,17,17,17,17
89,17,17,17,17,17,491,17,17,17,17
90,18,18,18,18,18,80,18,18,18,18
91,18,18,18,18,18,99,18,18,18,18
92,18,18,18,18,18,58,18,18,18,18
93,18,18,18,18,18,99,18,18,18,18
94,18,18,18,18,18,138,18,18,18,18
95,19,19,19,19,19,99,19,19,19,19
96,19,19,19,19,19,267,19,19,19,19
97,19,19,19,19,19,12,19,19,19,19
98,19,19,19,19,19,21,19,19,19,19
99,19,19,19,19,19,16,19,19,19,19
100,20,20,20,20,20,18,20,20,20,20
101,20,20,20,20,316,13,20,20,13,20
102,20,20,20,20,20,82,20,20,20,20
103,20,20,20,20,20,50,20,20,20,20
104,20,20,20,20,20,334,20,20,20,20
105,21,21,21,21,21,146,21,21,21,21
106,21,21,21,21,17,21,17,17,18,18
107,22,22,21,144,22,142,21,21,22,22
108,21,21,21,21,21,94,21,21,21,21
109,21,21,21,21,21,22,21,21,21,21
110,22,22,22,22,22,132,22,22,22,22
111,677,815,815,815,562,313,795,23,815,815
112,22,22,22,128,21,50,22,22,23,22
113,22,22,22,22,22,21,22,22,22,22
114,22,22,22,22,22,514,22,22,22,22
115,23,8,23,23,23,428,23,23,23,23
116,23,23,23,23,99,29,23,23,23,23
117,23,23,23,23,129,23,23,23,127,127
118,101,101,23,23,101,658,23,23,23,101
119,23,144,23,127,127,23,23,23,23,23
120,24,24,24,24,24,243,24,24,24,24
121,24,24,24,24,24,868,24,24,24,24
122,24,24,24,24,24,272,24,24,24,24
123,24,24,24,24,24,370,24,24,24,24
124,24,24,24,24,24,994,24,24,24,24
125,25,25,25,25,25,39,25,25,119,119
126,25,25,25,25,25,28,25,25,25,25
127,25,25,25,25,25,763,25,25,25,25
128,28,28,28,28,28,25,25,25,25,25
129,25,25,25,25,25,28,25,25,25,25
130,62,62,26,26,26,61,26,26,26,26
131,26,28,25,26,54,26,26,26,26,26
132,26,26,28,26,28,26,26,26,26,26
133,26,26,26,26,26,60,26,26,26,26
134,26,26,26,26,395,410,26,26,26,26
135,27,27,27,27,27,26,27,27,27,27
136,120,125,27,27,27,35,27,27,27,27
