0,0,0,0,106,0,0,0,37,0,0
1,0,0,0,0,0,0,0,389,0,0
2,0,0,0,0,0,0,0,586,0,0
3,0,0,0,0,0,0,0,112,0,0
4,389,389,391,389,391,391,391,389,391,391
5,397,29,1,1,1,1,1,397,1,1
6,1,1,1,1,1,1,1,0,1,1
7,1,1,1,1,1,1,1,344,1,1
8,1,327,32,32,327,327,1,32,327,327
9,1,1,1,1,1,1,1,111,1,1
10,2,2,2,2,2,2,2,833,2,2
11,2,2,2,2,2,2,2,150,2,2
12,2,2,2,2,2,2,2,4,2,2
13,2,2,2,2,2,2,2,150,2,2
14,2,2,2,2,2,2,2,983,2,2
15,2,2,3,3,2,2,2,3,2,3
16,3,3,3,3,3,3,3,2,3,3
17,3,2,3,3,3,3,3,4,3,2
18,3,4,4,4,3,390,2,4,3,344
19,3,3,3,3,3,3,3,2,2,391
20,4,4,4,4,4,4,4,3,4,4
21,3,983,4,4,6,6,4,65,4,394
22,4,4,4,4,4,4,4,3,4,4
23,4,4,4,4,4,4,4,2,4,4
24,3,3,3,3,6,6,3,4,3,3
25,5,5,5,6,5,5,5,6,5,5
26,5,5,5,5,5,5,5,6,5,5
27,5,5,5,5,5,5,5,577,5,5
28,5,5,5,6,5,5,5,6,5,5
29,5,5,5,5,5,5,5,6,5,5
30,6,6,6,6,6,6,6,913,6,6
31,6,6,6,6,6,4,6,13,6,6
32,6,6,6,6,6,6,6,5,6,6
33,6,329,6,5,6,6,6,3,6,6
34,6,6,6,6,6,6,6,5,6,6
35,8,8,7,7,7,7,8,7,8,7
36,7,7,7,7,7,7,7,90,7,7
37,7,7,7,7,7,7,7,8,7,7
38,7,7,7,7,7,7,7,8,7,7
39,7,8,7,7,7,7,7,8,7,8
40,8,8,8,8,8,8,8,7,8,8
41,7,7,7,7,960,121,8,7,7,7
42,8,8,8,8,8,8,8,7,8,8
43,85,114,8,85,60,60,8,114,8,85
44,8,8,8,8,8,8,8,7,8,8
45,9,9,9,9,9,9,9,355,9,9
46,9,9,9,9,9,9,9,138,9,9
47,9,9,9,9,9,9,9,9,9,9
48,9,9,9,9,9,9,9,276,9,9
49,9,9,9,9,9,9,9,355,9,9
50,10,10,10,10,10,10,10,10,10,10
51,10,10,10,10,10,10,10,10,10,10
52,10,10,10,10,10,10,10,13,10,10
53,10,10,10,10,10,10,10,13,10,10
54,10,13,10,13,10,10,10,13,10,94
55,11,11,11,11,11,11,11,733,11,11
56,11,11,11,11,11,11,11,11,11,11
57,11,11,11,11,18,18,11,96,11,11
58,11,11,11,16,11,11,11,13,11,13
59,11,97,11,11,11,11,11,145,11,11
60,12,12,12,12,12,12,12,11,12,12
61,12,12,12,12,12,12,12,92,12,12
62,12,12,12,12,12,12,12,12,12,12
63,12,12,12,12,12,12,12,10,12,12
64,12,12,12,12,12,12,12,10,12,12
65,13,13,13,13,13,13,13,20,13,13
66,13,13,13,13,13,13,13,20,13,13
67,13,13,13,13,16,16,13,12,13,13
68,13,13,13,13,13,13,13,12,13,13
69,13,13,13,13,13,13,13,695,13,145
70,14,14,14,14,14,14,14,136,14,14
71,14,14,14,14,14,14,14,14,14,14
72,14,14,14,14,14,14,14,664,14,14
73,14,14,14,14,14,14,14,20,14,14
74,14,14,14,310,14,14,14,664,14,14
75,15,15,15,15,15,15,15,10,15,15
76,15,15,15,15,15,15,15,20,15,15
77,15,15,15,15,15,15,15,15,15,15
78,387,387,15,91,95,380,15,91,15,387
79,15,15,15,15,15,15,15,86,15,15
80,16,16,16,16,16,16,16,16,16,16
81,16,16,16,16,16,16,16,91,16,16
82,16,94,16,87,315,40,16,40,16,40
83,16,16,16,19,16,16,16,19,19,19
84,16,16,16,16,16,16,16,19,16,16
85,17,17,17,17,17,17,17,19,17,17
86,17,17,17,17,17,17,17,17,17,17
87,17,17,17,17,17,17,17,88,17,17
88,17,17,17,17,17,17,17,14,17,17
89,17,17,17,17,17,17,17,843,17,491
90,18,18,18,18,18,18,18,20,18,18
91,18,18,18,18,18,18,18,143,18,18
92,18,18,18,18,18,18,18,815,18,18
93,18,18,18,18,18,18,18,99,18,18
94,18,18,18,18,18,18,18,84,18,18
95,19,19,19,19,19,19,19,19,19,19
96,19,19,19,19,19,19,19,19,19,19
97,19,19,19,19,19,19,19,18,19,19
98,19,19,19,19,19,19,19,336,19,19
99,19,19,19,19,19,19,19,95,19,19
100,20,20,20,20,20,20,20,14,20,20
101,20,20,20,20,316,13,20,13,13,13
102,20,20,20,20,20,20,20,18,20,20
103,20,20,20,36,20,50,20,36,20,20
104,20,20,20,20,20,20,20,18,20,20
105,21,21,21,21,21,21,21,22,21,21
106,21,21,21,21,17,17,17,21,18,18
107,22,22,21,144,22,22,21,132,22,22
108,21,21,21,21,21,21,21,128,21,21
109,21,21,21,23,21,22,21,23,21,21
110,22,22,22,22,22,22,22,21,22,22
111,677,815,815,815,562,562,795,23,815,815
112,22,22,22,22,21,21,22,23,23,22
113,22,22,22,22,22,22,22,21,22,22
114,22,22,22,22,22,22,22,21,22,22
115,23,8,23,8,23,23,23,8,23,8
116,23,23,23,23,99,390,23,390,23,23
117,23,23,23,23,129,127,23,22,127,127
118,101,101,23,23,101,101,23,50,23,385
119,23,97,23,128,127,127,23,80,23,23
120,24,24,24,24,24,24,24,53,24,24
121,24,24,24,24,24,24,24,24,24,24
122,24,24,24,24,24,24,24,331,24,24
123,24,24,24,24,24,24,24,377,24,24
124,24,24,24,24,24,24,24,24,24,24
125,25,25,25,25,25,50,25,44,119,119
126,25,25,25,25,25,25,25,28,25,25
127,25,32,25,25,25,25,25,30,25,25
128,28,28,28,28,28,28,25,28,25,25
129,25,25,25,25,25,25,25,28,25,25
130,62,62,26,44,26,62,26,44,26,394
131,26,28,25,25,54,54,26,28,26,26
132,26,28,28,28,28,26,26,28,26,28
133,26,26,26,26,26,26,26,27,26,26
134,26,26,26,26,395,26,26,114,26,110
135,27,27,27,27,27,27,27,26,27,27
136,120,125,27,27,27,27,27,26,27,27
137,27,27,27,27,27,27,27,42,27,27
138,27,27,27,27,27,27,27,26,27,27
139,27,27,27,27,27,27,27,26,27,27
140,28,28,28,28,28,28,28,25,28,28
141,28,28,28,28,28,28,28,25,28,28
142,28,28,28,28,28,28,28,26,28,28
143,28,28,28,28,26,26,26,28,26,28
