0,0,621,0,0,0,0,0,0,0,621
1,0,0,0,0,0,0,0,0,0,389
2,0,0,0,0,0,0,0,0,0,391
3,0,0,0,0,0,0,0,0,0,850
4,389,389,391,389,391,391,391,391,391,389
5,397,125,1,1,1,1,1,1,1,212
6,1,1,1,1,1,1,1,1,1,391
7,1,1,1,1,1,1,1,1,1,562
8,1,1,32,32,327,327,1,1,327,32
9,1,1,1,1,1,1,1,1,1,712
10,2,2,2,2,2,2,2,2,2,525
11,2,2,2,2,2,2,2,2,2,65
12,2,3,2,2,2,2,2,2,2,4
13,2,2,2,2,2,2,2,2,2,147
14,2,2,2,2,2,2,2,2,2,801
15,2,2,3,2,2,2,2,2,2,29
16,3,3,3,3,3,3,3,3,3,611
17,3,2,3,3,3,3,3,3,3,107
18,3,390,4,4,3,390,2,4,3,806
19,3,3,3,3,3,3,3,3,2,395
20,4,4,4,4,4,4,4,4,4,2
21,3,107,4,971,6,824,4,741,4,107
22,4,4,4,4,4,4,4,4,4,3
23,4,4,4,4,4,4,4,4,4,327
24,3,806,3,3,6,6,3,4,3,806
25,5,107,5,6,5,5,5,5,5,538
26,5,5,5,5,5,5,5,5,5,50
27,5,5,5,5,5,116,5,5,5,522
28,5,5,5,5,5,5,5,5,5,397
29,5,5,5,5,5,5,5,5,5,898
30,6,6,6,6,6,6,6,6,6,113
31,6,6,6,6,6,6,6,6,6,669
32,6,6,6,6,6,6,6,6,6,5
33,6,344,6,109,6,6,6,6,6,109
34,6,801,6,6,6,6,6,6,6,435
35,8,8,7,7,7,7,8,8,8,124
36,7,7,7,7,7,7,7,7,7,256
37,7,7,7,7,7,7,7,7,7,8
38,7,7,7,7,7,7,7,7,7,8
39,7,8,7,7,7,7,7,7,7,8
40,8,8,8,8,8,8,8,8,8,7
41,7,7,7,7,960,960,8,7,7,216
42,8,8,8,8,8,8,8,8,8,894
43,85,314,8,85,60,60,8,114,8,314
44,8,8,8,8,8,8,8,8,8,7
45,9,9,9,9,9,9,9,9,9,208
46,9,9,9,9,9,9,9,9,9,37
47,9,9,9,9,9,9,9,9,9,360
48,9,9,9,9,9,9,9,9,9,832
49,9,9,9,9,9,9,9,9,9,189
50,10,10,10,10,10,10,10,10,10,298
51,10,10,10,10,10,10,10,10,10,232
52,10,10,10,10,10,10,10,10,10,388
53,10,10,10,10,10,10,10,10,10,599
54,10,58,10,13,10,10,10,10,10,58
55,11,11,11,11,11,11,11,11,11,815
56,11,11,11,11,11,11,11,11,11,307
57,11,11,11,11,18,18,11,11,11,50
58,11,13,11,11,11,11,11,11,11,13
59,11,97,11,11,11,11,11,11,11,145
60,12,12,12,12,12,12,12,12,12,10
61,12,12,12,12,12,12,12,12,12,94
62,12,12,12,12,12,12,12,12,12,82
63,12,12,12,12,12,12,12,12,12,86
64,12,12,12,12,12,12,12,12,12,312
65,13,13,13,13,13,13,13,13,13,85
66,13,13,13,13,13,13,13,13,13,343
67,13,13,13,13,16,16,13,13,13,998
68,13,13,13,13,13,13,13,13,13,135
69,13,145,13,13,13,137,13,13,13,145
70,14,14,14,14,14,14,14,14,14,302
71,14,14,14,14,14,14,14,14,14,58
72,14,14,14,14,14,14,14,14,14,851
73,14,14,14,14,14,14,14,14,14,131
74,14,782,14,14,14,14,14,14,14,440
75,15,15,15,15,15,15,15,15,15,13
76,15,15,15,15,15,15,15,15,15,61
